year,player1,player2,player1_id,player2_id,player1_country,player2_country,player1_seed,player2_seed,court_name,court_id,num_sets_completed,match_type,match_status,match_id,tournament,league,player1_ranking,player2_ranking,player1_points,player2_points
2022,T.MARIA,M.SAKKARI,WTA310440,WTA318312,GER,GRE,0,5,Rod Laver Arena,1,2,Women's Singles,C,2022_WS116,australian_open,wta,0,0,0,0
2022,B.KREJCIKOVA,A.PETKOVIC,WTA318314,WTA310770,CZE,GER,4,0,KIA Arena,4,2,Women's Singles,C,2022_WS117,australian_open,wta,0,0,0,0
2022,V.KUZMOVA,X.WANG,WTA322277,WTA326160,SVK,CHN,0,0,Court 7,10,2,Women's Singles,C,2022_WS118,australian_open,wta,0,0,0,0
2022,D.VEKIC,A.RISKE,WTA318516,WTA312850,CRO,USA,0,0,Court 13,16,2,Women's Singles,C,2022_WS119,australian_open,wta,0,0,0,0
2022,A.SCHMIEDLOVA,J.OSTAPENKO,WTA318203,WTA319939,SVK,LAT,0,26,Court 17,20,3,Women's Singles,C,2022_WS120,australian_open,wta,0,0,0,0
2022,V.AZARENKA,P.UDVARDY,WTA312001,WTA325956,BLR,HUN,24,0,Court 3,6,2,Women's Singles,C,2022_WS121,australian_open,wta,0,0,0,0
2022,P.MARTIC,J.TEICHMANN,WTA313711,WTA320926,CRO,SUI,0,0,Court 8,11,2,Women's Singles,C,2022_WS122,australian_open,wta,0,0,0,0
2022,Y.PUTINTSEVA,H.TAN,WTA317683,WTA320016,KAZ,FRA,0,0,Court 16,19,2,Women's Singles,C,2022_WS123,australian_open,wta,0,0,0,0
2022,F.FERRO,E.SVITOLINA,WTA319969,WTA316738,FRA,UKR,0,15,Margaret Court Arena,2,2,Women's Singles,C,2022_WS124,australian_open,wta,0,0,0,0
2022,S.KENIN,M.KEYS,WTA320942,WTA316959,USA,USA,11,0,John Cain Arena,3,2,Women's Singles,C,2022_WS125,australian_open,wta,0,0,0,0
2022,G.MINNEN,J.CRISTIAN,WTA321454,WTA320319,BEL,ROU,0,0,Court 6,9,2,Women's Singles,C,2022_WS126,australian_open,wta,0,0,0,0
2022,A.VANUYTVANCK,C.BUCSA,WTA317819,WTA321158,BEL,ESP,0,0,Court 17,20,1,Women's Singles,I,2022_WS127,australian_open,wta,0,0,0,0
2022,Q.WANG,C.GAUFF,WTA314429,WTA328560,CHN,USA,0,18,Margaret Court Arena,2,2,Women's Singles,C,2022_WS128,australian_open,wta,0,0,0,0
2022,S.SORRIBESTORMO,K.FLIPKENS,WTA318872,WTA310331,ESP,BEL,32,0,Court 6,9,2,Women's Singles,C,2022_WS129,australian_open,wta,0,0,0,0
2022,D.PARRY,M.KOSTYUK,WTA327077,WTA326482,FRA,UKR,0,0,Court 8,11,2,Women's Singles,C,2022_WS130,australian_open,wta,0,0,0,0
2022,N.HIBINO,M.TREVISAN,WTA320238,WTA316266,JPN,ITA,0,0,Court 7,10,2,Women's Singles,C,2022_WS131,australian_open,wta,0,0,0,0
2022,A.TOMLJANOVIC,P.BADOSA,WTA315232,WTA320124,AUS,ESP,0,8,Margaret Court Arena,2,2,Women's Singles,C,2022_WS132,australian_open,wta,0,0,0,0
2022,A.KONTAVEIT,K.SINIAKOVA,WTA318425,WTA320301,EST,CZE,6,0,John Cain Arena,3,2,Women's Singles,C,2022_WS133,australian_open,wta,0,0,0,0
2022,C.TAUSON,A.SHARMA,WTA327793,WTA319696,DEN,AUS,0,0,Court 3,6,2,Women's Singles,C,2022_WS134,australian_open,wta,0,0,0,0
2022,A.KONJUH,S.ROGERS,WTA320682,WTA317421,CRO,USA,0,0,Court 6,9,3,Women's Singles,C,2022_WS135,australian_open,wta,0,0,0,0
2022,C.DOLEHIDE,D.COLLINS,WTA322052,WTA316925,USA,USA,0,27,1573 Arena,5,2,Women's Singles,C,2022_WS136,australian_open,wta,0,0,0,0
2022,E.MERTENS,V.ZVONAREVA,WTA317964,WTA260142,BEL,RUS,19,0,Court 3,6,2,Women's Singles,C,2022_WS137,australian_open,wta,0,0,0,0
2022,O.DODIN,I.BEGU,WTA319436,WTA313169,FRA,ROU,0,0,Court 15,18,3,Women's Singles,C,2022_WS138,australian_open,wta,0,0,0,0
2022,V.GOLUBIC,S.ZHANG,WTA316296,WTA311779,SUI,CHN,0,0,Court 7,10,2,Women's Singles,C,2022_WS139,australian_open,wta,0,0,0,0
2022,Z.DIYAS,E.RYBAKINA,WTA315696,WTA324166,KAZ,KAZ,0,12,Court 13,16,3,Women's Singles,C,2022_WS140,australian_open,wta,0,0,0,0
2022,S.HALEP,M.FRECH,WTA314320,WTA320277,ROU,POL,14,0,Margaret Court Arena,2,2,Women's Singles,C,2022_WS141,australian_open,wta,0,0,0,0
2022,K.VOLYNETS,B.HADDADMAIA,WTA327391,WTA318176,USA,BRA,0,0,Court 15,18,3,Women's Singles,C,2022_WS142,australian_open,wta,0,0,0,0
2022,S.JANG,D.KOVINIC,WTA317065,WTA317684,KOR,MNE,0,0,Court 16,19,3,Women's Singles,C,2022_WS143,australian_open,wta,0,0,0,0
2022,S.STEPHENS,E.RADUCANU,WTA315683,WTA328366,USA,GBR,0,17,Margaret Court Arena,2,3,Women's Singles,C,2022_WS144,australian_open,wta,0,0,0,0
2022,T.ZIDANSEK,A.RUS,WTA323079,WTA313349,SLO,NED,29,0,Court 17,20,3,Women's Singles,C,2022_WS145,australian_open,wta,0,0,0,0
2022,H.WATSON,M.SHERIF,WTA316981,WTA318711,GBR,EGY,0,0,Court 8,11,3,Women's Singles,C,2022_WS146,australian_open,wta,0,0,0,0
2022,A.CORNET,V.TOMOVA,WTA312121,WTA317584,FRA,BUL,0,0,Court 16,19,2,Women's Singles,C,2022_WS147,australian_open,wta,0,0,0,0
2022,C.BUREL,G.MUGURUZA,WTA325320,WTA316239,FRA,ESP,0,3,Rod Laver Arena,1,2,Women's Singles,C,2022_WS148,australian_open,wta,0,0,0,0
2022,I.SWIATEK,H.DART,WTA326408,WTA319489,POL,GBR,7,0,Rod Laver Arena,1,2,Women's Singles,C,2022_WS149,australian_open,wta,0,0,0,0
2022,D.SAVILLE,R.PETERSON,WTA315997,WTA317771,AUS,SWE,0,0,Margaret Court Arena,2,2,Women's Singles,C,2022_WS150,australian_open,wta,0,0,0,0
2022,M.LINETTE,A.SEVASTOVA,WTA315130,WTA313987,POL,LAT,0,0,Court 14,17,2,Women's Singles,C,2022_WS151,australian_open,wta,0,0,0,0
2022,S.VOEGELE,D.KASATKINA,WTA312336,WTA322082,SUI,RUS,0,25,Court 8,11,2,Women's Singles,C,2022_WS152,australian_open,wta,0,0,0,0
2022,P.KVITOVA,S.CIRSTEA,WTA314206,WTA312469,CZE,ROU,20,0,John Cain Arena,3,2,Women's Singles,C,2022_WS153,australian_open,wta,0,0,0,0
2022,M.DOI,K.KUCOVA,WTA314237,WTA312673,JPN,SVK,0,0,Court 5,8,2,Women's Singles,C,2022_WS154,australian_open,wta,0,0,0,0
2022,R.ANDERSON,S.STOSUR,WTA317175,WTA190787,USA,AUS,0,0,KIA Arena,4,3,Women's Singles,C,2022_WS155,australian_open,wta,0,0,0,0
2022,A.BONDAR,A.PAVLYUCHENKOVA,WTA322942,WTA313796,HUN,RUS,0,10,Court 6,9,2,Women's Singles,C,2022_WS156,australian_open,wta,0,0,0,0
2022,A.KERBER,K.KANEPI,WTA311470,WTA110536,GER,EST,16,0,KIA Arena,4,2,Women's Singles,C,2022_WS157,australian_open,wta,0,0,0,0
2022,M.BOUZKOVA,R.MARINO,WTA320983,WTA313485,CZE,CAN,0,0,Court 14,17,2,Women's Singles,C,2022_WS158,australian_open,wta,0,0,0,0
2022,H.BAPTISTE,C.GARCIA,WTA327101,WTA315391,USA,FRA,0,0,Court 17,20,3,Women's Singles,C,2022_WS159,australian_open,wta,0,0,0,0
2022,M.INGLIS,L.FERNANDEZ,WTA321179,WTA326735,AUS,CAN,0,23,1573 Arena,5,2,Women's Singles,C,2022_WS160,australian_open,wta,0,0,0,0
2022,M.VONDROUSOVA,P.HON,WTA323027,WTA320543,CZE,AUS,31,0,Court 5,8,2,Women's Singles,C,2022_WS161,australian_open,wta,0,0,0,0
2022,E.BEKTAS,L.SAMSONOVA,WTA316464,WTA322222,USA,RUS,0,0,Court 12,15,2,Women's Singles,C,2022_WS162,australian_open,wta,0,0,0,0
2022,A.LI,X.WANG,WTA326096,WTA326376,USA,CHN,0,0,Court 7,10,2,Women's Singles,C,2022_WS163,australian_open,wta,0,0,0,0
2022,S.SANDERS,A.SABALENKA,WTA317810,WTA320760,AUS,BLR,0,2,Rod Laver Arena,1,3,Women's Singles,C,2022_WS164,australian_open,wta,0,0,0,0
2022,A.BARTY,L.BRONZETTI,WTA318033,WTA322280,AUS,ITA,1,0,Rod Laver Arena,1,2,Women's Singles,C,2022_WS201,australian_open,wta,0,0,0,0
2022,T.MARTINCOVA,C.GIORGI,WTA318060,WTA314610,CZE,ITA,0,30,John Cain Arena,3,2,Women's Singles,C,2022_WS202,australian_open,wta,0,0,0,0
2022,B.BENCIC,A.ANISIMOVA,WTA319001,WTA326384,SUI,USA,22,0,KIA Arena,4,2,Women's Singles,C,2022_WS203,australian_open,wta,0,0,0,0
2022,M.BRENGLE,N.OSAKA,WTA312328,WTA319998,USA,JPN,0,13,Rod Laver Arena,1,2,Women's Singles,C,2022_WS204,australian_open,wta,0,0,0,0
2022,B.PERA,J.PEGULA,WTA317708,WTA316956,USA,USA,0,21,1573 Arena,5,2,Women's Singles,C,2022_WS206,australian_open,wta,0,0,0,0
2022,V.KUDERMETOVA,E.RUSE,WTA319526,WTA320408,RUS,ROU,28,0,Court 17,20,2,Women's Singles,C,2022_WS207,australian_open,wta,0,0,0,0
2022,Q.ZHENG,M.SAKKARI,WTA328120,WTA318312,CHN,GRE,0,5,Margaret Court Arena,2,2,Women's Singles,C,2022_WS208,australian_open,wta,0,0,0,0
2022,B.KREJCIKOVA,X.WANG,WTA318314,WTA326160,CZE,CHN,4,0,Margaret Court Arena,2,2,Women's Singles,C,2022_WS209,australian_open,wta,0,0,0,0
2022,A.RISKE,J.OSTAPENKO,WTA312850,WTA319939,USA,LAT,0,26,Court 3,6,3,Women's Singles,C,2022_WS210,australian_open,wta,0,0,0,0
2022,V.AZARENKA,J.TEICHMANN,WTA312001,WTA320926,BLR,SUI,24,0,KIA Arena,4,2,Women's Singles,C,2022_WS211,australian_open,wta,0,0,0,0
2022,H.TAN,E.SVITOLINA,WTA320016,WTA316738,FRA,UKR,0,15,Margaret Court Arena,2,3,Women's Singles,R,2022_WS212,australian_open,wta,0,0,0,0
2022,M.KEYS,J.CRISTIAN,WTA316959,WTA320319,USA,ROU,0,0,John Cain Arena,3,2,Women's Singles,C,2022_WS213,australian_open,wta,0,0,0,0
2022,A.VANUYTVANCK,Q.WANG,WTA317819,WTA314429,BEL,CHN,0,0,Court 17,20,3,Women's Singles,C,2022_WS214,australian_open,wta,0,0,0,0
2022,S.SORRIBESTORMO,M.KOSTYUK,WTA318872,WTA326482,ESP,UKR,32,0,1573 Arena,5,2,Women's Singles,C,2022_WS215,australian_open,wta,0,0,0,0
2022,M.TREVISAN,P.BADOSA,WTA316266,WTA320124,ITA,ESP,0,8,Rod Laver Arena,1,2,Women's Singles,C,2022_WS216,australian_open,wta,0,0,0,0
2022,A.KONTAVEIT,C.TAUSON,WTA318425,WTA327793,EST,DEN,6,0,Margaret Court Arena,2,2,Women's Singles,C,2022_WS217,australian_open,wta,0,0,0,0
2022,A.KONJUH,D.COLLINS,WTA320682,WTA316925,CRO,USA,0,27,1573 Arena,5,2,Women's Singles,C,2022_WS218,australian_open,wta,0,0,0,0
2022,E.MERTENS,I.BEGU,WTA317964,WTA313169,BEL,ROU,19,0,Court 8,11,2,Women's Singles,C,2022_WS219,australian_open,wta,0,0,0,0
2022,S.ZHANG,E.RYBAKINA,WTA311779,WTA324166,CHN,KAZ,0,12,John Cain Arena,3,2,Women's Singles,R,2022_WS220,australian_open,wta,0,0,0,0
2022,S.HALEP,B.HADDADMAIA,WTA314320,WTA318176,ROU,BRA,14,0,Rod Laver Arena,1,2,Women's Singles,C,2022_WS221,australian_open,wta,0,0,0,0
2022,D.KOVINIC,E.RADUCANU,WTA317684,WTA328366,MNE,GBR,0,17,Margaret Court Arena,2,3,Women's Singles,C,2022_WS222,australian_open,wta,0,0,0,0
2022,T.ZIDANSEK,H.WATSON,WTA323079,WTA316981,SLO,GBR,29,0,Court 7,10,2,Women's Singles,C,2022_WS223,australian_open,wta,0,0,0,0
2022,A.CORNET,G.MUGURUZA,WTA312121,WTA316239,FRA,ESP,0,3,Rod Laver Arena,1,2,Women's Singles,C,2022_WS224,australian_open,wta,0,0,0,0
2022,I.SWIATEK,R.PETERSON,WTA326408,WTA317771,POL,SWE,7,0,John Cain Arena,3,2,Women's Singles,C,2022_WS225,australian_open,wta,0,0,0,0
2022,M.LINETTE,D.KASATKINA,WTA315130,WTA322082,POL,RUS,0,25,Court 3,6,2,Women's Singles,C,2022_WS226,australian_open,wta,0,0,0,0
2022,S.CIRSTEA,K.KUCOVA,WTA312469,WTA312673,ROU,SVK,0,0,Court 5,8,2,Women's Singles,C,2022_WS227,australian_open,wta,0,0,0,0
2022,S.STOSUR,A.PAVLYUCHENKOVA,WTA190787,WTA313796,AUS,RUS,0,10,KIA Arena,4,2,Women's Singles,C,2022_WS228,australian_open,wta,0,0,0,0
2022,K.KANEPI,M.BOUZKOVA,WTA110536,WTA320983,EST,CZE,0,0,Court 7,10,2,Women's Singles,C,2022_WS229,australian_open,wta,0,0,0,0
2022,H.BAPTISTE,M.INGLIS,WTA327101,WTA321179,USA,AUS,0,0,Margaret Court Arena,2,3,Women's Singles,C,2022_WS230,australian_open,wta,0,0,0,0
2022,M.VONDROUSOVA,L.SAMSONOVA,WTA323027,WTA322222,CZE,RUS,31,0,Court 17,20,2,Women's Singles,C,2022_WS231,australian_open,wta,0,0,0,0
2022,X.WANG,A.SABALENKA,WTA326376,WTA320760,CHN,BLR,0,2,Rod Laver Arena,1,3,Women's Singles,C,2022_WS232,australian_open,wta,0,0,0,0
2022,A.BARTY,C.GIORGI,WTA318033,WTA314610,AUS,ITA,1,30,Rod Laver Arena,1,2,Women's Singles,C,2022_WS301,australian_open,wta,0,0,0,0
2022,A.ANISIMOVA,N.OSAKA,WTA326384,WTA319998,USA,JPN,0,13,Margaret Court Arena,2,3,Women's Singles,C,2022_WS302,australian_open,wta,0,0,0,0
2022,N.PARRIZASDIAZ,J.PEGULA,WTA314359,WTA316956,ESP,USA,0,21,Margaret Court Arena,2,2,Women's Singles,C,2022_WS303,australian_open,wta,0,0,0,0
2022,V.KUDERMETOVA,M.SAKKARI,WTA319526,WTA318312,RUS,GRE,28,5,John Cain Arena,3,2,Women's Singles,C,2022_WS304,australian_open,wta,0,0,0,0
2022,B.KREJCIKOVA,J.OSTAPENKO,WTA318314,WTA319939,CZE,LAT,4,26,Rod Laver Arena,1,3,Women's Singles,C,2022_WS305,australian_open,wta,0,0,0,0
2022,V.AZARENKA,E.SVITOLINA,WTA312001,WTA316738,BLR,UKR,24,15,Rod Laver Arena,1,2,Women's Singles,C,2022_WS306,australian_open,wta,0,0,0,0
2022,M.KEYS,Q.WANG,WTA316959,WTA314429,USA,CHN,0,0,Court 3,6,3,Women's Singles,C,2022_WS307,australian_open,wta,0,0,0,0
2022,M.KOSTYUK,P.BADOSA,WTA326482,WTA320124,UKR,ESP,0,8,Margaret Court Arena,2,3,Women's Singles,C,2022_WS308,australian_open,wta,0,0,0,0
2022,C.TAUSON,D.COLLINS,WTA327793,WTA316925,DEN,USA,0,27,Rod Laver Arena,1,3,Women's Singles,C,2022_WS309,australian_open,wta,0,0,0,0
2022,E.MERTENS,S.ZHANG,WTA317964,WTA311779,BEL,CHN,19,0,KIA Arena,4,2,Women's Singles,C,2022_WS310,australian_open,wta,0,0,0,0
2022,S.HALEP,D.KOVINIC,WTA314320,WTA317684,ROU,MNE,14,0,John Cain Arena,3,2,Women's Singles,C,2022_WS311,australian_open,wta,0,0,0,0
2022,T.ZIDANSEK,A.CORNET,WTA323079,WTA312121,SLO,FRA,29,0,Margaret Court Arena,2,3,Women's Singles,C,2022_WS312,australian_open,wta,0,0,0,0
2022,I.SWIATEK,D.KASATKINA,WTA326408,WTA322082,POL,RUS,7,25,Margaret Court Arena,2,2,Women's Singles,C,2022_WS313,australian_open,wta,0,0,0,0
2022,S.CIRSTEA,A.PAVLYUCHENKOVA,WTA312469,WTA313796,ROU,RUS,0,10,Rod Laver Arena,1,3,Women's Singles,C,2022_WS314,australian_open,wta,0,0,0,0
2022,K.KANEPI,M.INGLIS,WTA110536,WTA321179,EST,AUS,0,0,Rod Laver Arena,1,3,Women's Singles,C,2022_WS315,australian_open,wta,0,0,0,0
2022,M.VONDROUSOVA,A.SABALENKA,WTA323027,WTA320760,CZE,BLR,31,2,Margaret Court Arena,2,3,Women's Singles,C,2022_WS316,australian_open,wta,0,0,0,0
2022,A.BARTY,A.ANISIMOVA,WTA318033,WTA326384,AUS,USA,1,0,Rod Laver Arena,1,2,Women's Singles,C,2022_WS401,australian_open,wta,0,0,0,0
2022,J.PEGULA,M.SAKKARI,WTA316956,WTA318312,USA,GRE,21,5,Margaret Court Arena,2,2,Women's Singles,C,2022_WS402,australian_open,wta,0,0,0,0
2022,B.KREJCIKOVA,V.AZARENKA,WTA318314,WTA312001,CZE,BLR,4,24,Rod Laver Arena,1,2,Women's Singles,C,2022_WS403,australian_open,wta,0,0,0,0
2022,M.KEYS,P.BADOSA,WTA316959,WTA320124,USA,ESP,0,8,Rod Laver Arena,1,2,Women's Singles,C,2022_WS404,australian_open,wta,0,0,0,0
2022,D.COLLINS,E.MERTENS,WTA316925,WTA317964,USA,BEL,27,19,Rod Laver Arena,1,3,Women's Singles,C,2022_WS405,australian_open,wta,0,0,0,0
2022,S.HALEP,A.CORNET,WTA314320,WTA312121,ROU,FRA,14,0,Rod Laver Arena,1,3,Women's Singles,C,2022_WS406,australian_open,wta,0,0,0,0
2022,I.SWIATEK,S.CIRSTEA,WTA326408,WTA312469,POL,ROU,7,0,Margaret Court Arena,2,3,Women's Singles,C,2022_WS407,australian_open,wta,0,0,0,0
2022,K.KANEPI,A.SABALENKA,WTA110536,WTA320760,EST,BLR,0,2,Margaret Court Arena,2,3,Women's Singles,C,2022_WS408,australian_open,wta,0,0,0,0
2022,A.BARTY,J.PEGULA,WTA318033,WTA316956,AUS,USA,1,21,Rod Laver Arena,1,2,Women's Singles,C,2022_WS501,australian_open,wta,0,0,0,0
2022,B.KREJCIKOVA,M.KEYS,WTA318314,WTA316959,CZE,USA,4,0,Rod Laver Arena,1,2,Women's Singles,C,2022_WS502,australian_open,wta,0,0,0,0
2022,D.COLLINS,A.CORNET,WTA316925,WTA312121,USA,FRA,27,0,Rod Laver Arena,1,2,Women's Singles,C,2022_WS503,australian_open,wta,0,0,0,0
2022,I.SWIATEK,K.KANEPI,WTA326408,WTA110536,POL,EST,7,0,Rod Laver Arena,1,3,Women's Singles,C,2022_WS504,australian_open,wta,0,0,0,0
2022,A.BARTY,M.KEYS,WTA318033,WTA316959,AUS,USA,1,0,Rod Laver Arena,1,2,Women's Singles,C,2022_WS601,australian_open,wta,0,0,0,0
2022,D.COLLINS,I.SWIATEK,WTA316925,WTA326408,USA,POL,27,7,Rod Laver Arena,1,2,Women's Singles,C,2022_WS602,australian_open,wta,0,0,0,0
2022,A.BARTY,D.COLLINS,WTA318033,WTA316925,AUS,USA,1,27,Rod Laver Arena,1,2,Women's Singles,C,2022_WS701,australian_open,wta,0,0,0,0
2023,I.SWIATEK,J.NIEMEIER,WTA326408,WTA325940,POL,GER,1,0,Rod Laver Arena,1,2,Women's Singles,C,2023_WS101,australian_open,wta,0,0,0,0
2023,P.UDVARDY,C.OSORIO,WTA325956,WTA325898,HUN,COL,0,0,Court 13,16,2,Women's Singles,C,2023_WS102,australian_open,wta,0,0,0,0
2023,C.BUCSA,E.LYS,WTA321158,WTA325826,ESP,GER,0,0,Court 6,9,3,Women's Singles,C,2023_WS103,australian_open,wta,0,0,0,0
2023,B.ANDREESCU,M.BOUZKOVA,WTA325088,WTA320983,CAN,CZE,0,25,Court 3,6,2,Women's Singles,C,2023_WS104,australian_open,wta,0,0,0,0
2023,E.RYBAKINA,E.COCCIARETTO,WTA324166,WTA327909,KAZ,ITA,22,0,Court 13,16,2,Women's Singles,C,2023_WS105,australian_open,wta,0,0,0,0
2023,K.JUVAN,S.JANICIJEVIC,WTA324702,WTA329090,SLO,FRA,0,0,Court 6,9,2,Women's Singles,C,2023_WS106,australian_open,wta,0,0,0,0
2023,L.TSURENKO,K.MUCHOVA,WTA315295,WTA322191,UKR,CZE,0,0,Court 15,18,2,Women's Singles,C,2023_WS107,australian_open,wta,0,0,0,0
2023,A.KALINSKAYA,D.COLLINS,WTA323942,WTA316925,RUS,USA,0,13,KIA Arena,4,3,Women's Singles,C,2023_WS108,australian_open,wta,0,0,0,0
2023,L.PIGOSSI,C.MCNALLY,WTA317155,WTA325725,BRA,USA,0,0,Court 16,19,2,Women's Singles,C,2023_WS109,australian_open,wta,0,0,0,0
2023,K.RAKHIMOVA,K.BAINDL,WTA325936,WTA316739,RUS,UKR,0,0,Court 14,17,2,Women's Singles,I,2023_WS110,australian_open,wta,0,0,0,0
2023,A.BONDAR,A.BOGDAN,WTA322942,WTA315427,HUN,ROU,0,0,Court 8,11,3,Women's Singles,C,2023_WS111,australian_open,wta,0,0,0,0
2023,D.YASTREMSKA,J.OSTAPENKO,WTA324261,WTA319939,UKR,LAT,0,17,Court 3,6,2,Women's Singles,C,2023_WS112,australian_open,wta,0,0,0,0
2023,Q.ZHENG,D.GALFI,WTA328120,WTA321106,CHN,HUN,29,0,Court 15,18,2,Women's Singles,C,2023_WS113,australian_open,wta,0,0,0,0
2023,B.PERA,M.UCHIJIMA,WTA317708,WTA327241,USA,JPN,0,0,Court 12,15,3,Women's Singles,C,2023_WS114,australian_open,wta,0,0,0,0
2023,E.RADUCANU,T.KORPATSCH,WTA328366,WTA319571,GBR,GER,0,0,1573 Arena,5,2,Women's Singles,C,2023_WS115,australian_open,wta,0,0,0,0
2023,K.SINIAKOVA,C.GAUFF,WTA320301,WTA328560,CZE,USA,0,7,Rod Laver Arena,1,2,Women's Singles,C,2023_WS116,australian_open,wta,0,0,0,0
2023,J.PEGULA,J.CRISTIAN,WTA316956,WTA320319,USA,ROU,3,0,Margaret Court Arena,2,2,Women's Singles,C,2023_WS117,australian_open,wta,0,0,0,0
2023,B.FRUHVIRTOVA,A.SASNOVICH,WTA331545,WTA317790,CZE,BLR,0,0,Court 17,20,2,Women's Singles,C,2023_WS118,australian_open,wta,0,0,0,0
2023,P.KUDERMETOVA,O.GADECKI,WTA328897,WTA326653,RUS,AUS,0,0,Court 8,11,2,Women's Singles,C,2023_WS119,australian_open,wta,0,0,0,0
2023,M.KOSTYUK,A.ANISIMOVA,WTA326482,WTA326384,UKR,USA,0,28,Court 7,10,2,Women's Singles,C,2023_WS120,australian_open,wta,0,0,0,0
2023,B.KREJCIKOVA,S.BEJLEK,WTA318314,WTA330375,CZE,CZE,20,0,1573 Arena,5,2,Women's Singles,C,2023_WS121,australian_open,wta,0,0,0,0
2023,T.GIBSON,C.BUREL,WTA329393,WTA325320,AUS,FRA,0,0,Court 3,6,2,Women's Singles,C,2023_WS122,australian_open,wta,0,0,0,0
2023,C.VANDEWEGHE,A.KALININA,WTA314464,WTA320567,USA,UKR,0,0,Court 5,8,2,Women's Singles,C,2023_WS123,australian_open,wta,0,0,0,0
2023,A.VANUYTVANCK,P.KVITOVA,WTA317819,WTA314206,BEL,CZE,0,15,John Cain Arena,3,2,Women's Singles,C,2023_WS124,australian_open,wta,0,0,0,0
2023,M.KEYS,A.BLINKOVA,WTA316959,WTA324267,USA,RUS,10,0,Margaret Court Arena,2,3,Women's Singles,C,2023_WS125,australian_open,wta,0,0,0,0
2023,X.WANG,S.HUNTER,WTA326376,WTA317810,CHN,AUS,0,0,Court 3,6,2,Women's Singles,C,2023_WS126,australian_open,wta,0,0,0,0
2023,L.JEANJEAN,N.PODOROSKA,WTA320313,WTA319112,FRA,ARG,0,0,Court 7,10,2,Women's Singles,C,2023_WS127,australian_open,wta,0,0,0,0
2023,S.KENIN,V.AZARENKA,WTA320942,WTA312001,USA,BLR,0,24,Margaret Court Arena,2,2,Women's Singles,C,2023_WS128,australian_open,wta,0,0,0,0
2023,J.TEICHMANN,H.DART,WTA320926,WTA319489,SUI,GBR,32,0,Court 5,8,2,Women's Singles,C,2023_WS129,australian_open,wta,0,0,0,0
2023,L.ZHU,R.MARINO,WTA317306,WTA313485,CHN,CAN,0,0,Court 14,17,2,Women's Singles,C,2023_WS130,australian_open,wta,0,0,0,0
2023,K.KUCOVA,D.SHNAIDER,WTA312673,WTA330482,SVK,RUS,0,0,Court 16,19,2,Women's Singles,C,2023_WS131,australian_open,wta,0,0,0,0
2023,Y.YUAN,M.SAKKARI,WTA324325,WTA318312,CHN,GRE,0,6,Rod Laver Arena,1,2,Women's Singles,C,2023_WS132,australian_open,wta,0,0,0,0
2023,D.KASATKINA,V.GRACHEVA,WTA322082,WTA325836,RUS,RUS,8,0,Court 5,8,2,Women's Singles,C,2023_WS133,australian_open,wta,0,0,0,0
2023,L.STEFANINI,T.MARIA,WTA323149,WTA310440,ITA,GER,0,0,Court 12,15,3,Women's Singles,C,2023_WS134,australian_open,wta,0,0,0,0
2023,S.CIRSTEA,Y.PUTINTSEVA,WTA312469,WTA317683,ROU,KAZ,0,0,Court 16,19,3,Women's Singles,C,2023_WS135,australian_open,wta,0,0,0,0
2023,X.WANG,K.PLISKOVA,WTA326160,WTA313974,CHN,CZE,0,30,Margaret Court Arena,2,2,Women's Singles,C,2023_WS136,australian_open,wta,0,0,0,0
2023,S.ZHANG,P.TIG,WTA311779,WTA317171,CHN,ROU,23,0,Court 16,19,3,Women's Singles,C,2023_WS137,australian_open,wta,0,0,0,0
2023,P.MARTIC,V.GOLUBIC,WTA313711,WTA316296,CRO,SUI,0,0,Court 8,11,2,Women's Singles,C,2023_WS138,australian_open,wta,0,0,0,0
2023,K.VOLYNETS,E.RODINA,WTA327391,WTA312584,USA,RUS,0,0,Court 5,8,2,Women's Singles,C,2023_WS139,australian_open,wta,0,0,0,0
2023,M.ZANEVSKA,V.KUDERMETOVA,WTA317094,WTA319526,BEL,RUS,0,9,John Cain Arena,3,2,Women's Singles,C,2023_WS140,australian_open,wta,0,0,0,0
2023,A.KONTAVEIT,J.GRABHER,WTA318425,WTA320316,EST,AUT,16,0,1573 Arena,5,2,Women's Singles,C,2023_WS141,australian_open,wta,0,0,0,0
2023,M.SHERIF,M.LINETTE,WTA318711,WTA315130,EGY,POL,0,0,Court 17,20,2,Women's Singles,C,2023_WS142,australian_open,wta,0,0,0,0
2023,D.PARRY,T.TOWNSEND,WTA327077,WTA318609,FRA,USA,0,0,Court 16,19,2,Women's Singles,C,2023_WS143,australian_open,wta,0,0,0,0
2023,Y.BONAVENTURE,E.ALEXANDROVA,WTA317317,WTA319007,BEL,RUS,0,19,Court 13,16,2,Women's Singles,C,2023_WS144,australian_open,wta,0,0,0,0
2023,I.BEGU,E.MANDLIK,WTA313169,WTA326379,ROU,USA,27,0,Court 14,17,3,Women's Singles,C,2023_WS145,australian_open,wta,0,0,0,0
2023,L.BRONZETTI,L.SIEGEMUND,WTA322280,WTA310926,ITA,GER,0,0,Court 16,19,3,Women's Singles,C,2023_WS146,australian_open,wta,0,0,0,0
2023,L.FERNANDEZ,A.CORNET,WTA326735,WTA312121,CAN,FRA,0,0,Court 3,6,2,Women's Singles,C,2023_WS147,australian_open,wta,0,0,0,0
